order_id,order_date,customer_id,seller_id,order_status
7939,04-10-2021,640,5,Cancelled
9102,24-09-2021,640,1,Cancelled
20912,19-09-2021,640,24,Cancelled
2000,06-08-2021,640,5,Cancelled
11771,24-07-2021,640,18,Cancelled
18813,23-07-2021,640,24,Cancelled
19174,10-07-2021,640,28,Cancelled
14800,24-06-2021,640,7,Cancelled
20505,16-06-2021,640,20,Cancelled
12663,06-06-2021,640,2,Cancelled
10791,05-06-2021,640,9,Cancelled
18745,05-06-2021,640,24,Cancelled
9864,05-05-2021,640,19,Cancelled
2786,15-04-2021,640,4,Cancelled
17778,08-04-2021,640,32,Cancelled
4888,12-03-2021,640,5,Cancelled
15525,06-03-2021,640,27,Cancelled
890,01-03-2021,640,5,Cancelled
10122,04-02-2021,640,9,Cancelled
5277,01-02-2021,640,5,Cancelled
4055,05-11-2020,640,5,Cancelled
12392,01-10-2020,640,13,Cancelled
2684,28-09-2020,640,5,Cancelled
12804,28-09-2020,640,7,Cancelled
2982,09-09-2020,640,5,Cancelled
9261,29-08-2020,640,5,Cancelled
7766,25-08-2020,640,5,Cancelled
6791,14-08-2020,640,1,Cancelled
18777,26-07-2020,640,35,Cancelled
3699,01-07-2020,640,5,Cancelled
8200,25-06-2020,640,2,Cancelled
19537,13-06-2020,640,31,Cancelled
7306,06-04-2020,640,1,Cancelled
17905,06-04-2020,640,29,Cancelled
7850,22-03-2020,640,1,Cancelled
359,23-01-2020,640,4,Cancelled
20999,18-07-2024,641,35,Cancelled
21371,23-06-2024,641,29,Cancelled
21133,20-05-2024,641,2,Cancelled
21119,17-03-2024,641,41,Cancelled
21366,29-02-2024,641,18,Cancelled
21488,17-02-2024,641,22,Cancelled
14705,01-02-2024,641,47,Cancelled
6836,28-01-2024,641,2,Cancelled
8694,18-01-2024,641,2,Cancelled
2646,15-01-2024,641,4,Cancelled
9218,27-12-2023,641,3,Cancelled
8513,09-12-2023,641,4,Cancelled
9056,01-10-2023,641,1,Cancelled
14476,24-09-2023,641,18,Cancelled
14350,17-09-2023,641,1,Cancelled
15819,12-09-2023,641,26,Cancelled
1477,24-08-2023,641,4,Cancelled
10758,24-08-2023,641,4,Cancelled
15250,20-08-2023,641,3,Cancelled
2329,11-08-2023,641,3,Cancelled
6011,09-08-2023,641,1,Cancelled
18350,03-08-2023,641,27,Cancelled
18834,25-07-2023,641,32,Cancelled
20828,15-07-2023,641,26,Cancelled
20279,10-07-2023,641,32,Cancelled
17605,20-06-2023,641,21,Cancelled
20158,08-06-2023,641,30,Cancelled
16884,31-05-2023,641,20,Cancelled
18248,24-05-2023,641,27,Cancelled
12285,10-05-2023,641,22,Cancelled
3907,15-04-2023,641,1,Cancelled
10403,10-04-2023,641,12,Cancelled
8011,08-04-2023,641,3,Cancelled
1942,01-04-2023,641,4,Cancelled
20480,28-03-2023,641,25,Cancelled
17071,24-03-2023,641,26,Cancelled
15240,22-03-2023,641,13,Cancelled
13826,21-03-2023,641,19,Cancelled
3885,13-02-2023,641,5,Cancelled
1912,26-01-2023,641,5,Cancelled
2246,10-12-2022,641,5,Cancelled
3030,18-10-2022,641,3,Cancelled
14605,13-10-2022,641,7,Cancelled
9930,21-09-2022,641,6,Cancelled
12692,16-09-2022,641,24,Cancelled
11705,07-09-2022,641,19,Cancelled
9960,01-09-2022,641,17,Cancelled
11353,15-08-2022,641,24,Cancelled
20871,10-08-2022,641,31,Cancelled
5102,09-08-2022,641,5,Cancelled
16499,05-08-2022,641,23,Cancelled
5229,19-07-2022,641,2,Cancelled
1898,05-07-2022,641,2,Cancelled
10977,02-07-2022,641,10,Cancelled
8703,13-06-2022,641,1,Cancelled
5363,23-05-2022,641,1,Cancelled
2273,21-05-2022,641,2,Cancelled
11657,20-05-2022,641,1,Cancelled
3958,06-05-2022,641,4,Cancelled
18197,03-05-2022,641,34,Cancelled
16193,13-04-2022,641,31,Cancelled
5620,27-03-2022,641,4,Cancelled
9991,18-03-2022,641,4,Cancelled
11431,13-03-2022,641,19,Cancelled
5591,17-02-2022,641,2,Cancelled
6805,19-12-2021,641,1,Cancelled
17436,13-11-2021,641,27,Cancelled
8319,03-11-2021,641,2,Cancelled
9965,23-09-2021,641,20,Cancelled
6530,22-09-2021,641,4,Cancelled
8584,17-09-2021,641,2,Cancelled
20746,09-09-2021,641,21,Cancelled
2911,05-09-2021,641,1,Cancelled
12529,24-08-2021,641,11,Cancelled
12118,20-08-2021,641,11,Cancelled
19094,17-08-2021,641,28,Cancelled
9683,08-08-2021,641,4,Cancelled
17219,28-07-2021,641,33,Cancelled
1332,27-07-2021,641,2,Cancelled
19235,24-07-2021,641,32,Cancelled
20412,15-07-2021,641,23,Cancelled
11709,06-07-2021,641,3,Cancelled
14940,29-06-2021,641,5,Cancelled
2508,23-06-2021,641,5,Cancelled
14088,22-06-2021,641,9,Cancelled
17601,05-06-2021,641,24,Cancelled
16815,02-06-2021,641,24,Cancelled
12960,30-05-2021,641,10,Cancelled
16351,29-05-2021,641,33,Cancelled
7697,26-05-2021,641,5,Cancelled
17114,30-04-2021,641,23,Cancelled
20747,28-04-2021,641,31,Cancelled
16429,06-03-2021,641,29,Cancelled
2233,26-01-2021,641,4,Cancelled
3087,22-01-2021,641,2,Cancelled
16276,21-01-2021,641,33,Cancelled
9495,04-01-2021,641,5,Cancelled
5012,23-11-2020,641,1,Cancelled
4397,22-11-2020,641,4,Cancelled
1885,20-08-2020,641,1,Cancelled
8482,03-08-2020,641,2,Cancelled
19301,27-07-2020,641,24,Cancelled
7437,23-05-2020,641,2,Cancelled
9141,28-03-2020,641,2,Cancelled
65,07-02-2020,641,2,Cancelled
9749,26-01-2020,641,25,Cancelled
1440,17-01-2020,641,2,Cancelled
21231,16-03-2024,642,36,Cancelled
13071,20-01-2024,642,16,Cancelled
7068,05-01-2024,642,2,Cancelled
14783,20-10-2023,642,19,Cancelled
2643,07-10-2023,642,2,Cancelled
7317,24-09-2023,642,5,Cancelled
7267,21-09-2023,642,1,Cancelled
12100,15-09-2023,642,21,Cancelled
19144,03-09-2023,642,27,Cancelled
5415,26-08-2023,642,5,Cancelled
3443,23-08-2023,642,1,Cancelled
13844,09-08-2023,642,2,Cancelled
12119,15-07-2023,642,10,Cancelled
7882,28-06-2023,642,4,Cancelled
15352,22-06-2023,642,12,Cancelled
17135,07-06-2023,642,24,Cancelled
8178,28-05-2023,642,5,Cancelled
15178,09-05-2023,642,36,Cancelled
5094,02-05-2023,642,2,Cancelled
15037,23-04-2023,642,17,Cancelled
17934,15-04-2023,642,24,Cancelled
17115,13-04-2023,642,26,Cancelled
16574,03-02-2023,642,27,Cancelled
11798,25-01-2023,642,15,Cancelled
2322,15-11-2022,642,1,Cancelled
5106,12-11-2022,642,3,Cancelled
8891,10-11-2022,642,5,Cancelled
6971,07-11-2022,642,2,Cancelled
16090,27-10-2022,642,34,Cancelled
9791,15-09-2022,642,7,Cancelled
13588,13-09-2022,642,2,Cancelled
8432,24-08-2022,642,2,Cancelled
19361,17-08-2022,642,28,Cancelled
4314,05-08-2022,642,5,Cancelled
17489,01-08-2022,642,27,Cancelled
9674,22-07-2022,642,1,Cancelled
4963,02-07-2022,642,4,Cancelled
19997,03-06-2022,642,29,Cancelled
13105,14-05-2022,642,24,Cancelled
7760,08-05-2022,642,1,Cancelled
14248,08-04-2022,642,25,Cancelled
15519,01-04-2022,642,25,Cancelled
18041,01-03-2022,642,20,Cancelled
2987,21-02-2022,642,1,Cancelled
11358,21-02-2022,642,10,Cancelled
8751,30-01-2022,642,4,Cancelled
9768,31-12-2021,642,21,Cancelled
12970,26-12-2021,642,1,Cancelled
7959,27-10-2021,642,2,Cancelled
4506,26-10-2021,642,1,Cancelled
455,18-10-2021,642,2,Cancelled
2946,18-09-2021,642,4,Cancelled
11321,17-09-2021,642,16,Cancelled
12483,11-09-2021,642,19,Cancelled
19816,30-08-2021,642,32,Cancelled
3264,17-08-2021,642,4,Cancelled
5607,10-08-2021,642,3,Cancelled
3577,24-07-2021,642,4,Cancelled
11816,15-07-2021,642,16,Cancelled
4751,15-06-2021,642,3,Cancelled
2086,12-06-2021,642,3,Cancelled
17748,01-06-2021,642,29,Cancelled
18468,29-05-2021,642,23,Cancelled
17187,25-05-2021,642,24,Cancelled
18842,11-05-2021,642,22,Cancelled
14615,28-04-2021,642,24,Cancelled
6146,26-04-2021,642,4,Cancelled
17315,26-04-2021,642,23,Cancelled
14008,06-03-2021,642,18,Cancelled
20602,04-03-2021,642,33,Cancelled
13361,11-02-2021,642,5,Cancelled
1071,29-01-2021,642,2,Cancelled
4123,17-01-2021,642,3,Cancelled
14513,11-01-2021,642,4,Cancelled
4539,29-12-2020,642,1,Cancelled
2521,21-11-2020,642,1,Cancelled
1157,02-10-2020,642,5,Cancelled
4850,05-08-2020,642,2,Cancelled
3289,04-08-2020,642,5,Cancelled
966,07-07-2020,642,4,Cancelled
8326,11-06-2020,642,2,Cancelled
11892,29-04-2020,642,16,Cancelled
1647,31-03-2020,642,2,Cancelled
1649,29-01-2020,642,2,Cancelled
7024,11-01-2020,642,4,Cancelled
21291,18-03-2024,643,29,Cancelled
7781,03-01-2024,643,3,Cancelled
2443,15-12-2023,643,4,Cancelled
2368,13-12-2023,643,5,Cancelled
2243,09-12-2023,643,4,Cancelled
9370,04-12-2023,643,2,Cancelled
4221,15-11-2023,643,5,Cancelled
12008,03-11-2023,643,15,Cancelled
2970,01-10-2023,643,4,Cancelled
3715,26-09-2023,643,4,Cancelled
18934,26-09-2023,643,34,Cancelled
18942,23-09-2023,643,20,Cancelled
13471,22-09-2023,643,21,Cancelled
10560,31-08-2023,643,15,Cancelled
17780,18-08-2023,643,25,Cancelled
14636,15-08-2023,643,16,Cancelled
13354,16-07-2023,643,20,Cancelled
13771,02-07-2023,643,1,Cancelled
8477,26-06-2023,643,5,Cancelled
5245,15-06-2023,643,5,Cancelled
10107,12-06-2023,643,25,Cancelled
19101,10-06-2023,643,28,Cancelled
17214,05-06-2023,643,22,Cancelled
16028,03-05-2023,643,26,Cancelled
4432,02-05-2023,643,5,Cancelled
14010,16-04-2023,643,14,Cancelled
2887,13-04-2023,643,5,Cancelled
13166,21-03-2023,643,9,Cancelled
17938,20-03-2023,643,24,Cancelled
5332,09-02-2023,643,4,Cancelled
3160,21-01-2023,643,4,Cancelled
3905,21-12-2022,643,5,Cancelled
2707,15-12-2022,643,2,Cancelled
3655,04-12-2022,643,1,Cancelled
16076,19-11-2022,643,35,Cancelled
6986,10-11-2022,643,1,Cancelled
2850,18-10-2022,643,4,Cancelled
16542,22-08-2022,643,24,Cancelled
17049,20-08-2022,643,31,Cancelled
20319,19-08-2022,643,25,Cancelled
11208,01-08-2022,643,12,Cancelled
15929,27-07-2022,643,24,Cancelled
14244,27-04-2022,643,13,Cancelled
19880,24-04-2022,643,31,Cancelled
19008,07-04-2022,643,20,Cancelled
8444,06-02-2022,643,5,Cancelled
4724,02-02-2022,643,4,Cancelled
7052,21-01-2022,643,4,Cancelled
5292,10-01-2022,643,5,Cancelled
669,23-11-2021,643,3,Cancelled
17663,17-11-2021,643,35,Cancelled
12208,10-10-2021,643,23,Cancelled
7992,01-09-2021,643,4,Cancelled
5498,26-08-2021,643,3,Cancelled
17428,15-08-2021,643,26,Cancelled
10876,09-08-2021,643,15,Cancelled
7474,14-07-2021,643,1,Cancelled
20861,17-06-2021,643,29,Cancelled
17391,11-06-2021,643,30,Cancelled
18129,10-06-2021,643,34,Cancelled
10823,07-06-2021,643,15,Cancelled
20396,25-05-2021,643,20,Cancelled
15216,20-05-2021,643,48,Cancelled
7370,07-05-2021,643,3,Cancelled
20101,27-04-2021,643,32,Cancelled
16045,06-04-2021,643,26,Cancelled
2678,01-04-2021,643,3,Cancelled
15857,25-03-2021,643,24,Cancelled
2705,22-03-2021,643,3,Cancelled
934,14-03-2021,643,2,Cancelled
6882,06-03-2021,643,1,Cancelled
496,10-02-2021,643,2,Cancelled
12846,05-02-2021,643,11,Cancelled
9531,01-01-2021,643,5,Cancelled
558,23-12-2020,643,3,Cancelled
5165,22-11-2020,643,3,Cancelled
3294,21-11-2020,643,2,Cancelled
3632,11-11-2020,643,3,Cancelled
9988,10-10-2020,643,23,Cancelled
2187,26-08-2020,643,2,Cancelled
5470,25-08-2020,643,4,Cancelled
18207,10-08-2020,643,28,Cancelled
16738,09-07-2020,643,25,Cancelled
6551,03-06-2020,643,1,Cancelled
7848,28-03-2020,643,2,Cancelled
14477,24-03-2020,643,8,Cancelled
8734,28-02-2020,643,2,Cancelled
635,12-01-2020,643,4,Cancelled
21083,15-07-2024,644,45,Cancelled
21324,24-06-2024,644,30,Cancelled
4815,08-02-2024,644,2,Cancelled
8602,08-02-2024,644,4,Cancelled
1522,03-02-2024,644,3,Cancelled
12158,30-01-2024,644,21,Cancelled
615,21-01-2024,644,2,Cancelled
20959,16-01-2024,644,34,Cancelled
2,19-12-2023,644,2,Cancelled
19523,06-12-2023,644,22,Cancelled
7357,03-12-2023,644,2,Cancelled
7932,19-10-2023,644,3,Cancelled
10849,09-09-2023,644,3,Cancelled
3950,05-09-2023,644,2,Cancelled
6897,26-07-2023,644,4,Cancelled
19297,20-07-2023,644,28,Cancelled
4213,19-07-2023,644,3,Cancelled
19598,21-05-2023,644,31,Cancelled
8400,08-05-2023,644,3,Cancelled
14146,22-04-2023,644,10,Cancelled
10842,12-03-2023,644,24,Cancelled
5030,22-02-2023,644,2,Cancelled
5033,31-01-2023,644,5,Cancelled
8333,29-01-2023,644,4,Cancelled
4610,24-12-2022,644,4,Cancelled
2364,20-11-2022,644,2,Cancelled
19763,13-09-2022,644,22,Cancelled
19170,22-08-2022,644,25,Cancelled
14484,21-07-2022,644,22,Cancelled
1691,18-07-2022,644,4,Cancelled
12243,15-07-2022,644,9,Cancelled
17183,30-06-2022,644,20,Cancelled
10241,20-06-2022,644,14,Cancelled
12223,17-06-2022,644,16,Cancelled
18159,08-06-2022,644,24,Cancelled
13787,03-06-2022,644,16,Cancelled
17846,25-05-2022,644,27,Cancelled
2394,24-05-2022,644,2,Cancelled
20398,16-05-2022,644,30,Cancelled
5949,10-05-2022,644,2,Cancelled
20292,20-04-2022,644,27,Cancelled
10604,17-04-2022,644,7,Cancelled
20316,08-04-2022,644,26,Cancelled
11045,08-03-2022,644,11,Cancelled
16918,22-02-2022,644,27,Cancelled
4919,20-01-2022,644,5,Cancelled
13259,20-12-2021,644,16,Cancelled
9945,16-12-2021,644,17,Cancelled
18199,30-11-2021,644,35,Cancelled
8418,15-10-2021,644,4,Cancelled
10343,14-09-2021,644,20,Cancelled
4604,28-08-2021,644,5,Cancelled
19794,23-08-2021,644,28,Cancelled
19995,25-07-2021,644,27,Cancelled
8455,07-07-2021,644,5,Cancelled
9999,24-06-2021,644,2,Cancelled
10345,16-06-2021,644,21,Cancelled
3849,01-06-2021,644,3,Cancelled
18997,31-05-2021,644,23,Cancelled
19460,21-05-2021,644,23,Cancelled
18893,19-05-2021,644,24,Cancelled
791,05-05-2021,644,1,Cancelled
19642,17-04-2021,644,23,Cancelled
19621,16-04-2021,644,29,Cancelled
13695,27-03-2021,644,22,Cancelled
1554,25-03-2021,644,1,Cancelled
16811,11-03-2021,644,24,Cancelled
10851,01-03-2021,644,13,Cancelled
5066,10-12-2020,644,2,Cancelled
9167,10-12-2020,644,3,Cancelled
5988,20-11-2020,644,5,Cancelled
8779,16-11-2020,644,4,Cancelled
419,15-10-2020,644,5,Cancelled
2076,24-06-2020,644,3,Cancelled
8071,06-06-2020,644,3,Cancelled
11470,19-04-2020,644,15,Cancelled
2691,05-04-2020,644,3,Cancelled
8137,20-02-2020,644,2,Cancelled
15882,30-01-2020,644,23,Cancelled
21629,26-07-2024,645,26,Cancelled
21603,21-02-2024,645,40,Cancelled
21614,29-01-2024,645,32,Cancelled
5544,20-01-2024,645,3,Cancelled
15415,27-12-2023,645,3,Cancelled
8982,14-12-2023,645,1,Cancelled
6840,03-11-2023,645,2,Cancelled
20615,09-09-2023,645,35,Cancelled
12817,20-08-2023,645,1,Cancelled
7841,14-08-2023,645,4,Cancelled
14602,11-08-2023,645,9,Cancelled
13821,10-08-2023,645,19,Cancelled
4228,26-07-2023,645,5,Cancelled
10467,15-07-2023,645,7,Cancelled
15909,05-07-2023,645,27,Cancelled
14342,22-06-2023,645,3,Cancelled
14387,18-06-2023,645,2,Cancelled
19309,05-06-2023,645,27,Cancelled
4476,04-06-2023,645,2,Cancelled
19952,03-06-2023,645,31,Cancelled
1104,31-05-2023,645,5,Cancelled
4240,31-05-2023,645,4,Cancelled
19224,23-05-2023,645,25,Cancelled
15783,15-05-2023,645,20,Cancelled
17039,08-05-2023,645,20,Cancelled
11465,03-05-2023,645,14,Cancelled
11536,19-04-2023,645,7,Cancelled
16945,19-04-2023,645,33,Cancelled
12730,16-04-2023,645,20,Cancelled
16546,06-04-2023,645,31,Cancelled
14551,01-04-2023,645,10,Cancelled
19722,20-03-2023,645,27,Cancelled
18008,09-03-2023,645,21,Cancelled
4375,07-03-2023,645,2,Cancelled
5541,08-02-2023,645,1,Cancelled
8918,28-01-2023,645,2,Cancelled
3234,25-01-2023,645,5,Cancelled
1468,28-11-2022,645,1,Cancelled
820,25-10-2022,645,3,Cancelled
8109,05-10-2022,645,5,Cancelled
11737,16-09-2022,645,12,Cancelled
18352,16-09-2022,645,20,Cancelled
13674,03-09-2022,645,14,Cancelled
13944,03-09-2022,645,2,Cancelled
20893,27-08-2022,645,21,Cancelled
20408,15-07-2022,645,23,Cancelled
20588,15-07-2022,645,32,Cancelled
16983,06-06-2022,645,32,Cancelled
20415,09-05-2022,645,20,Cancelled
17527,05-05-2022,645,25,Cancelled
19586,03-05-2022,645,34,Cancelled
3300,21-04-2022,645,1,Cancelled
14530,11-04-2022,645,7,Cancelled
2462,22-01-2022,645,2,Cancelled
6001,21-01-2022,645,5,Cancelled
6319,07-12-2021,645,4,Cancelled
889,27-11-2021,645,2,Cancelled
777,05-11-2021,645,5,Cancelled
842,18-10-2021,645,3,Cancelled
11835,26-09-2021,645,6,Cancelled
6742,20-09-2021,645,3,Cancelled
9063,13-08-2021,645,4,Cancelled
15114,08-08-2021,645,41,Cancelled
12033,04-08-2021,645,20,Cancelled
17182,03-08-2021,645,30,Cancelled
20910,02-08-2021,645,35,Cancelled
3608,07-07-2021,645,2,Cancelled
9468,06-07-2021,645,1,Cancelled
12893,03-07-2021,645,19,Completed
15634,20-06-2021,645,30,Completed
15454,11-06-2021,645,22,Completed
12705,30-05-2021,645,16,Completed
17525,23-05-2021,645,26,Completed
13405,19-05-2021,645,12,Completed
2254,15-05-2021,645,5,Completed
18316,09-05-2021,645,23,Completed
14410,03-05-2021,645,25,Completed
4097,08-04-2021,645,2,Completed
7752,04-04-2021,645,1,Completed
20552,30-03-2021,645,23,Completed
7004,27-03-2021,645,1,Completed
12330,26-03-2021,645,15,Completed
1707,25-03-2021,645,5,Completed
10445,16-03-2021,645,18,Completed
14818,06-03-2021,645,47,Completed
6290,26-02-2021,645,5,Completed
13431,21-02-2021,645,3,Completed
15109,18-02-2021,645,2,Completed
684,04-01-2021,645,2,Completed
9424,06-11-2020,645,2,Completed
7894,04-11-2020,645,1,Completed
13359,17-10-2020,645,4,Completed
1004,08-06-2020,645,5,Completed
18573,14-05-2020,645,25,Completed
8606,27-03-2020,645,2,Completed
7238,19-03-2020,645,2,Completed
19239,09-01-2020,645,28,Completed
10160,07-01-2020,645,13,Completed
21419,29-04-2024,646,12,Completed
8107,29-01-2024,646,1,Completed
11224,20-01-2024,646,21,Completed
13047,29-12-2023,646,19,Completed
1453,27-12-2023,646,4,Completed
8485,05-12-2023,646,3,Completed
5381,19-10-2023,646,4,Completed
3638,15-09-2023,646,1,Completed
2027,31-08-2023,646,5,Completed
10929,23-08-2023,646,15,Completed
20581,20-08-2023,646,27,Completed
18575,13-08-2023,646,25,Completed
18632,19-06-2023,646,20,Completed
4142,04-06-2023,646,2,Completed
2765,01-06-2023,646,2,Completed
10613,27-05-2023,646,25,Completed
5395,19-05-2023,646,1,Completed
1983,21-04-2023,646,1,Completed
4169,21-04-2023,646,1,Completed
9125,10-04-2023,646,2,Completed
20207,10-04-2023,646,28,Completed
16589,04-04-2023,646,28,Completed
16181,20-03-2023,646,28,Completed
18743,03-01-2023,646,33,Completed
5178,22-12-2022,646,4,Completed
7948,20-12-2022,646,3,Completed
12666,07-12-2022,646,11,Completed
115,17-11-2022,646,2,Completed
1192,15-11-2022,646,5,Completed
17446,01-10-2022,646,33,Completed
18746,30-09-2022,646,24,Completed
12591,19-09-2022,646,23,Completed
16673,16-09-2022,646,29,Completed
14850,15-09-2022,646,23,Completed
1884,10-09-2022,646,2,Completed
9896,08-09-2022,646,24,Completed
16967,05-09-2022,646,32,Completed
1361,25-08-2022,646,5,Completed
5908,23-08-2022,646,2,Completed
13026,15-08-2022,646,7,Completed
20376,15-08-2022,646,28,Completed
13997,11-08-2022,646,12,Completed
16002,20-07-2022,646,33,Completed
15985,06-07-2022,646,22,Completed
20907,03-07-2022,646,35,Completed
11627,23-06-2022,646,20,Completed
4607,18-05-2022,646,3,Completed
18056,01-05-2022,646,27,Completed
118,08-04-2022,646,4,Completed
15292,27-03-2022,646,7,Completed
17788,25-03-2022,646,22,Completed
451,23-03-2022,646,1,Completed
20421,16-03-2022,646,27,Completed
12887,13-03-2022,646,22,Completed
628,09-02-2022,646,5,Completed
1892,20-12-2021,646,4,Completed
3153,07-12-2021,646,4,Completed
7969,02-12-2021,646,3,Completed
476,03-10-2021,646,2,Completed
13004,27-09-2021,646,5,Completed
10591,08-09-2021,646,22,Completed
8139,16-08-2021,646,3,Completed
9130,13-08-2021,646,3,Completed
7798,30-07-2021,646,4,Completed
17886,25-07-2021,646,25,Completed
20540,23-07-2021,646,29,Completed
15729,20-07-2021,646,30,Completed
18928,14-07-2021,646,33,Completed
338,18-06-2021,646,1,Completed
7055,18-06-2021,646,4,Completed
11517,17-06-2021,646,25,Completed
20680,09-06-2021,646,33,Completed
15510,28-05-2021,646,30,Completed
19601,24-05-2021,646,27,Completed
9690,05-05-2021,646,13,Completed
1984,03-05-2021,646,2,Completed
11577,25-04-2021,646,15,Completed
8409,22-04-2021,646,1,Completed
3460,15-04-2021,646,4,Completed
13280,07-04-2021,646,18,Completed
20356,28-03-2021,646,23,Completed
16964,25-03-2021,646,22,Completed
1002,20-03-2021,646,4,Completed
14892,18-03-2021,646,21,Completed
7838,07-03-2021,646,3,Completed
15863,01-03-2021,646,26,Completed
16318,26-02-2021,646,20,Completed
7831,04-02-2021,646,1,Completed
15521,03-02-2021,646,29,Completed
3200,08-11-2020,646,3,Completed
8941,05-11-2020,646,4,Completed
6462,18-09-2020,646,2,Completed
4533,22-08-2020,646,2,Completed
11564,07-08-2020,646,25,Completed
9114,16-07-2020,646,5,Completed
13935,03-07-2020,646,11,Completed
4905,26-04-2020,646,1,Completed
5394,23-04-2020,646,4,Completed
9858,10-03-2020,646,20,Completed
9418,04-03-2020,646,2,Completed
18261,26-01-2020,646,25,Completed
877,19-01-2020,646,3,Completed
7373,19-01-2020,646,1,Completed
14101,19-01-2020,646,25,Completed
21353,29-07-2024,647,31,Completed
21375,23-07-2024,647,32,Completed
21142,24-06-2024,647,48,Completed
21005,28-05-2024,647,24,Completed
1947,03-02-2024,647,5,Completed
1296,07-01-2024,647,3,Completed
14093,29-12-2023,647,15,Completed
7741,20-12-2023,647,3,Completed
7416,05-12-2023,647,5,Completed
4154,20-11-2023,647,2,Completed
11710,09-10-2023,647,4,Completed
15572,27-09-2023,647,22,Completed
9144,19-09-2023,647,1,Completed
4395,18-09-2023,647,4,Completed
14547,25-08-2023,647,16,Completed
19362,19-08-2023,647,29,Completed
20833,13-08-2023,647,20,Completed
15646,11-08-2023,647,34,Completed
4876,27-07-2023,647,4,Completed
16781,25-07-2023,647,33,Completed
788,21-07-2023,647,2,Completed
13737,17-07-2023,647,11,Completed
11073,26-06-2023,647,2,Completed
11507,21-06-2023,647,14,Completed
10630,05-06-2023,647,16,Completed
20920,28-05-2023,647,21,Completed
17632,15-05-2023,647,33,Completed
17946,01-05-2023,647,24,Completed
9958,30-04-2023,647,18,Completed
2759,24-04-2023,647,1,Completed
20781,20-04-2023,647,25,Completed
19608,19-04-2023,647,23,Completed
7535,05-04-2023,647,2,Completed
18858,27-03-2023,647,31,Completed
13247,22-03-2023,647,14,Completed
20743,19-03-2023,647,29,Completed
4950,28-01-2023,647,1,Completed
15061,26-01-2023,647,29,Completed
1523,14-01-2023,647,2,Completed
10502,27-12-2022,647,22,Completed
3786,18-12-2022,647,5,Completed
17665,13-12-2022,647,32,Completed
7574,04-11-2022,647,3,Completed
16661,17-09-2022,647,25,Completed
20373,15-09-2022,647,28,Completed
18476,10-09-2022,647,33,Completed
18567,09-09-2022,647,22,Completed
20156,20-08-2022,647,26,Completed
13632,04-08-2022,647,2,Completed
19356,02-08-2022,647,20,Completed
8875,28-07-2022,647,3,Completed
20358,13-07-2022,647,33,Completed
4758,12-07-2022,647,4,Completed
20401,28-06-2022,647,27,Completed
16769,18-06-2022,647,33,Completed
3667,03-06-2022,647,1,Completed
10278,21-05-2022,647,10,Completed
12631,12-05-2022,647,23,Completed
12137,22-04-2022,647,23,Completed
531,20-04-2022,647,4,Completed
17481,14-04-2022,647,34,Completed
14182,10-04-2022,647,22,Completed
13689,09-04-2022,647,22,Completed
20586,04-04-2022,647,31,Completed
11531,27-03-2022,647,7,Completed
9939,21-03-2022,647,5,Completed
14713,12-03-2022,647,32,Completed
2581,01-03-2022,647,4,Completed
16912,14-02-2022,647,27,Completed
10740,28-01-2022,647,24,Completed
5434,16-01-2022,647,5,Completed
192,18-12-2021,647,3,Completed
830,03-12-2021,647,3,Completed
16142,27-10-2021,647,20,Completed
2471,24-10-2021,647,3,Completed
12680,05-10-2021,647,15,Completed
4981,02-10-2021,647,5,Completed
911,27-09-2021,647,3,Completed
1230,17-09-2021,647,5,Completed
14462,07-09-2021,647,7,Completed
7321,06-08-2021,647,4,Completed
15150,06-08-2021,647,12,Completed
553,08-07-2021,647,2,Completed
11324,25-06-2021,647,11,Completed
2808,02-06-2021,647,2,Completed
10311,24-05-2021,647,18,Completed
7150,21-05-2021,647,5,Completed
15641,15-05-2021,647,23,Completed
13292,13-05-2021,647,14,Completed
11619,12-05-2021,647,1,Completed
14984,16-04-2021,647,47,Completed
18892,16-04-2021,647,28,Completed
11021,26-03-2021,647,22,Completed
11371,22-03-2021,647,25,Completed
17098,21-03-2021,647,27,Completed
5019,13-03-2021,647,5,Completed
3369,03-03-2021,647,4,Completed
12670,26-01-2021,647,22,Completed
5127,16-01-2021,647,1,Completed
7595,15-12-2020,647,4,Completed
1685,20-11-2020,647,2,Completed
859,04-11-2020,647,4,Completed
5456,03-11-2020,647,5,Completed
2568,28-10-2020,647,1,Completed
1525,10-10-2020,647,4,Completed
9599,24-09-2020,647,4,Completed
9006,23-07-2020,647,4,Completed
11630,04-07-2020,647,20,Completed
6110,02-05-2020,647,1,Completed
19903,02-04-2020,647,24,Completed
11184,21-03-2020,647,3,Completed
1512,05-03-2020,647,2,Completed
18105,24-02-2020,647,30,Completed
6016,21-02-2020,647,3,Completed
7592,11-01-2020,647,3,Completed
21271,22-07-2024,648,27,Completed
20956,15-07-2024,648,30,Completed
21601,17-06-2024,648,32,Completed
21287,21-04-2024,648,25,Completed
21221,17-02-2024,648,6,Completed
21108,19-01-2024,648,35,Completed
15129,06-01-2024,648,31,Completed
9432,19-12-2023,648,4,Completed
14293,31-10-2023,648,3,Completed
11366,07-10-2023,648,16,Completed
18532,23-09-2023,648,20,Completed
1935,21-09-2023,648,3,Completed
19885,30-08-2023,648,23,Completed
12560,25-08-2023,648,22,Completed
