shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
10500,11767,27-08-2021,,fedex,Delivered
10501,13384,12-08-2021,,fedex,Delivered
10502,18806,17-07-2021,,fedex,Delivered
10503,9722,07-07-2021,,fedex,Delivered
10504,8912,04-06-2021,,fedex,Delivered
10505,15596,24-04-2021,,fedex,Delivered
10506,11113,11-04-2021,,fedex,Delivered
10507,19420,04-04-2021,,fedex,Delivered
10508,11140,04-04-2021,,fedex,Delivered
10509,17221,21-03-2021,,fedex,Delivered
10510,8174,19-03-2021,,fedex,Delivered
10511,15650,11-03-2021,,fedex,Delivered
10512,7951,23-01-2021,,fedex,Delivered
10513,5289,14-01-2021,,fedex,Delivered
10514,8784,01-01-2021,,fedex,Delivered
10515,9518,21-12-2020,,fedex,Delivered
10516,7620,02-12-2020,,fedex,Delivered
10517,12544,29-10-2020,,fedex,Delivered
10518,4339,11-10-2020,,fedex,Delivered
10519,690,13-09-2020,,fedex,Delivered
10520,3601,10-09-2020,,fedex,Delivered
10521,7797,17-08-2020,,fedex,Delivered
10522,3058,09-07-2020,,fedex,Delivered
10523,7525,02-07-2020,,fedex,Delivered
10524,538,15-05-2020,,fedex,Delivered
10525,6609,11-05-2020,,fedex,Delivered
10526,15706,27-04-2020,,fedex,Delivered
10527,2636,10-02-2020,,fedex,Delivered
10528,4792,18-01-2020,,fedex,Delivered
10529,21056,02-07-2024,,fedex,Delivered
10530,3944,18-02-2024,,fedex,Delivered
10531,3015,09-01-2024,,fedex,Delivered
10532,5353,23-11-2023,,fedex,Delivered
10533,11323,27-09-2023,,fedex,Delivered
10534,13648,07-09-2023,,fedex,Delivered
10535,11390,17-08-2023,,fedex,Delivered
10536,19859,18-08-2023,,fedex,Delivered
10537,18414,10-08-2023,,fedex,Delivered
10538,20181,04-08-2023,,fedex,Delivered
10539,7808,22-07-2023,,fedex,Delivered
10540,5108,01-07-2023,,fedex,Delivered
10541,11837,27-06-2023,,fedex,Delivered
10542,16853,24-06-2023,,fedex,Delivered
10543,14959,02-06-2023,,fedex,Delivered
10544,581,24-05-2023,,fedex,Delivered
10545,20785,06-05-2023,,fedex,Delivered
10546,1800,25-04-2023,,fedex,Delivered
10547,15900,21-04-2023,,fedex,Delivered
10548,8672,24-03-2023,,fedex,Delivered
10549,5993,25-11-2022,,fedex,Delivered
10550,10030,27-11-2022,,fedex,Delivered
10551,19657,20-11-2022,,fedex,Delivered
10552,11250,06-11-2022,,fedex,Delivered
10553,16593,02-10-2022,,fedex,Delivered
10554,20443,27-09-2022,,fedex,Delivered
10555,3317,24-09-2022,,fedex,Delivered
10556,16807,16-09-2022,,fedex,Delivered
10557,9854,28-08-2022,,fedex,Delivered
10558,2622,23-08-2022,,fedex,Delivered
10559,6012,19-08-2022,,fedex,Delivered
10560,14852,15-08-2022,,fedex,Delivered
10561,17872,01-08-2022,,fedex,Delivered
10562,19076,16-06-2022,,fedex,Delivered
10563,11351,07-06-2022,,fedex,Delivered
10564,3956,17-05-2022,,fedex,Delivered
10565,15917,03-04-2022,,fedex,Delivered
10566,3351,04-04-2022,,fedex,Delivered
10567,10745,26-03-2022,,fedex,Delivered
10568,13697,05-03-2022,,fedex,Delivered
10569,461,02-03-2022,,fedex,Delivered
10570,1962,25-02-2022,,fedex,Delivered
10571,4419,12-02-2022,,fedex,Delivered
10572,3008,09-01-2022,,fedex,Delivered
10573,17829,06-11-2021,,fedex,Delivered
10574,8826,22-10-2021,,fedex,Delivered
10575,19217,17-10-2021,,fedex,Delivered
10576,15168,29-09-2021,,fedex,Delivered
10577,947,29-09-2021,,fedex,Delivered
10578,10561,10-09-2021,,fedex,Delivered
10579,20815,29-08-2021,,fedex,Delivered
10580,18674,26-08-2021,,fedex,Delivered
10581,14897,27-08-2021,,fedex,Delivered
10582,4501,27-06-2021,,fedex,Delivered
10583,17650,17-06-2021,,fedex,Delivered
10584,290,14-06-2021,,fedex,Delivered
10585,11628,02-06-2021,,fedex,Delivered
10586,16135,27-05-2021,,fedex,Delivered
10587,12673,25-04-2021,,fedex,Delivered
10588,18486,23-04-2021,,fedex,Delivered
10589,15170,21-03-2021,,fedex,Delivered
10590,18691,19-03-2021,,fedex,Delivered
10591,13296,14-03-2021,,fedex,Delivered
10592,12501,09-03-2021,,fedex,Delivered
10593,13049,07-02-2021,,fedex,Delivered
10594,8297,26-01-2021,,fedex,Delivered
10595,945,03-01-2021,,fedex,Delivered
10596,11704,05-01-2021,,fedex,Delivered
10597,5527,23-12-2020,,fedex,Delivered
10598,9333,12-12-2020,,fedex,Delivered
10599,8341,19-11-2020,,fedex,Delivered
10600,11486,08-11-2020,,fedex,Delivered
10601,3582,28-10-2020,,fedex,Delivered
10602,17342,24-09-2020,,fedex,Delivered
10603,7064,19-09-2020,,fedex,Delivered
10604,3124,21-08-2020,,fedex,Delivered
10605,1534,13-08-2020,,fedex,Delivered
10606,9613,30-05-2020,,fedex,Delivered
10607,4645,18-05-2020,,fedex,Delivered
10608,8054,01-02-2020,,fedex,Delivered
10609,12828,30-01-2020,,fedex,Delivered
10610,17667,11-01-2020,,fedex,Delivered
10611,9617,09-01-2020,,fedex,Delivered
10612,21222,24-07-2024,,fedex,Delivered
10613,21159,28-06-2024,,fedex,Delivered
10614,20954,22-03-2024,,fedex,Delivered
10615,1542,20-01-2024,,fedex,Delivered
10616,17313,26-09-2023,,fedex,Delivered
10617,11575,31-08-2023,,fedex,Delivered
10618,5246,19-08-2023,,fedex,Delivered
10619,3595,20-08-2023,,fedex,Delivered
10620,8897,13-08-2023,,fedex,Delivered
10621,11340,23-07-2023,,fedex,Delivered
10622,11641,24-07-2023,,fedex,Delivered
10623,11807,08-07-2023,,fedex,Delivered
10624,805,20-05-2023,,fedex,Delivered
10625,20345,14-05-2023,,fedex,Delivered
10626,7891,13-05-2023,,fedex,Delivered
10627,9036,05-05-2023,,fedex,Delivered
10628,459,29-04-2023,,fedex,Delivered
10629,9605,30-04-2023,,fedex,Delivered
10630,17059,22-04-2023,,fedex,Delivered
10631,12893,05-07-2021,,fedex,Delivered
10632,15634,22-06-2021,,fedex,Delivered
10633,15454,16-06-2021,,fedex,Delivered
10634,12705,03-06-2021,,fedex,Delivered
10635,17525,26-05-2021,,fedex,Delivered
10636,13405,23-05-2021,,fedex,Delivered
10637,2254,18-05-2021,,fedex,Delivered
10638,18316,14-05-2021,,fedex,Delivered
10639,14410,05-05-2021,,fedex,Delivered
10640,4097,12-04-2021,,fedex,Delivered
10641,7752,08-04-2021,,fedex,Delivered
10642,20552,02-04-2021,,fedex,Delivered
10643,7004,29-03-2021,,fedex,Delivered
10644,12330,29-03-2021,,fedex,Delivered
10645,1707,26-03-2021,,fedex,Delivered
10646,10445,17-03-2021,,fedex,Delivered
10647,14818,11-03-2021,,fedex,Delivered
10648,6290,01-03-2021,,fedex,Delivered
10649,13431,23-02-2021,,fedex,Delivered
10650,15109,21-02-2021,,fedex,Delivered
10651,684,08-01-2021,,fedex,Delivered
10652,9424,11-11-2020,,fedex,Delivered
10653,7894,07-11-2020,,fedex,Delivered
10654,13359,18-10-2020,,fedex,Delivered
10655,1004,12-06-2020,,fedex,Delivered
10656,18573,15-05-2020,,fedex,Delivered
10657,8606,28-03-2020,,fedex,Delivered
10658,7238,20-03-2020,,fedex,Delivered
10659,19239,10-01-2020,,fedex,Delivered
10660,10160,11-01-2020,,fedex,Delivered
10661,21419,01-05-2024,,fedex,Delivered
10662,8107,01-02-2024,,fedex,Delivered
10663,11224,24-01-2024,,fedex,Delivered
10664,13047,01-01-2024,,fedex,Delivered
10665,1453,29-12-2023,,fedex,Delivered
10666,8485,07-12-2023,,fedex,Delivered
10667,5381,23-10-2023,,fedex,Delivered
10668,3638,20-09-2023,,fedex,Delivered
10669,2027,04-09-2023,,fedex,Delivered
10670,10929,26-08-2023,,fedex,Delivered
10671,20581,25-08-2023,,fedex,Delivered
10672,18575,17-08-2023,,fedex,Delivered
10673,18632,21-06-2023,,fedex,Delivered
10674,4142,06-06-2023,,fedex,Delivered
10675,2765,04-06-2023,,fedex,Delivered
10676,10613,30-05-2023,,fedex,Delivered
10677,5395,22-05-2023,,fedex,Delivered
10678,1983,26-04-2023,,fedex,Delivered
10679,4169,25-04-2023,,fedex,Delivered
10680,9125,14-04-2023,,fedex,Delivered
10681,20207,15-04-2023,,fedex,Delivered
10682,16589,08-04-2023,,fedex,Delivered
10683,16181,21-03-2023,,fedex,Delivered
10684,18743,04-01-2023,,fedex,Delivered
10685,5178,23-12-2022,,fedex,Delivered
10686,7948,24-12-2022,,fedex,Delivered
10687,12666,08-12-2022,,fedex,Delivered
10688,115,21-11-2022,,fedex,Delivered
10689,1192,19-11-2022,,fedex,Delivered
10690,17446,02-10-2022,,fedex,Delivered
10691,18746,05-10-2022,,fedex,Delivered
10692,12591,23-09-2022,,fedex,Delivered
10693,16673,19-09-2022,,fedex,Delivered
10694,14850,16-09-2022,,fedex,Delivered
10695,1884,11-09-2022,,fedex,Delivered
10696,9896,13-09-2022,,fedex,Delivered
10697,16967,09-09-2022,,fedex,Delivered
10698,1361,29-08-2022,,fedex,Delivered
10699,5908,28-08-2022,,fedex,Delivered
10700,13026,18-08-2022,,fedex,Delivered
10701,20376,19-08-2022,,fedex,Delivered
10702,13997,16-08-2022,,fedex,Delivered
10703,16002,22-07-2022,,fedex,Delivered
10704,15985,07-07-2022,,fedex,Delivered
10705,20907,06-07-2022,,fedex,Delivered
10706,11627,24-06-2022,,fedex,Delivered
10707,4607,22-05-2022,,fedex,Delivered
10708,18056,05-05-2022,,fedex,Delivered
10709,118,09-04-2022,,fedex,Delivered
10710,15292,29-03-2022,,fedex,Delivered
10711,17788,28-03-2022,,fedex,Delivered
10712,451,27-03-2022,,fedex,Delivered
10713,20421,21-03-2022,,fedex,Delivered
10714,12887,14-03-2022,,fedex,Delivered
10715,628,10-02-2022,,fedex,Delivered
10716,1892,25-12-2021,,fedex,Delivered
10717,3153,12-12-2021,,fedex,Delivered
10718,7969,03-12-2021,,fedex,Delivered
10719,476,04-10-2021,,fedex,Delivered
10720,13004,02-10-2021,,fedex,Delivered
10721,10591,09-09-2021,,fedex,Delivered
10722,8139,20-08-2021,,fedex,Delivered
10723,9130,18-08-2021,,fedex,Delivered
10724,7798,04-08-2021,,fedex,Delivered
10725,17886,27-07-2021,,fedex,Delivered
10726,20540,24-07-2021,,fedex,Delivered
10727,15729,23-07-2021,,fedex,Delivered
10728,18928,19-07-2021,,fedex,Delivered
10729,338,21-06-2021,,fedex,Delivered
10730,7055,23-06-2021,,fedex,Delivered
10731,11517,21-06-2021,,fedex,Delivered
10732,20680,13-06-2021,,fedex,Delivered
10733,15510,30-05-2021,,fedex,Delivered
10734,19601,29-05-2021,,fedex,Delivered
10735,9690,09-05-2021,,fedex,Delivered
10736,1984,06-05-2021,,fedex,Delivered
10737,11577,29-04-2021,,fedex,Delivered
10738,8409,27-04-2021,,fedex,Delivered
10739,3460,16-04-2021,,fedex,Delivered
10740,13280,12-04-2021,,fedex,Delivered
10741,20356,29-03-2021,,fedex,Delivered
10742,16964,30-03-2021,,fedex,Delivered
10743,1002,23-03-2021,,fedex,Delivered
10744,14892,23-03-2021,,fedex,Delivered
10745,7838,08-03-2021,,fedex,Delivered
10746,15863,04-03-2021,,fedex,Delivered
10747,16318,01-03-2021,,fedex,Delivered
10748,7831,09-02-2021,,fedex,Delivered
10749,15521,04-02-2021,,fedex,Delivered
10750,3200,09-11-2020,,fedex,Delivered
10751,8941,06-11-2020,,fedex,Delivered
10752,6462,19-09-2020,,fedex,Delivered
10753,4533,27-08-2020,,fedex,Delivered
10754,11564,10-08-2020,,fedex,Delivered
10755,9114,18-07-2020,,fedex,Delivered
10756,13935,06-07-2020,,fedex,Delivered
10757,4905,28-04-2020,,fedex,Delivered
10758,5394,26-04-2020,,fedex,Delivered
10759,9858,14-03-2020,,fedex,Delivered
10760,9418,08-03-2020,,fedex,Delivered
10761,18261,28-01-2020,,fedex,Delivered
10762,877,24-01-2020,,fedex,Delivered
10763,7373,22-01-2020,,fedex,Delivered
10764,14101,21-01-2020,,fedex,Delivered
10765,21353,02-08-2024,,fedex,Delivered
10766,21375,28-07-2024,,fedex,Delivered
10767,21142,27-06-2024,,fedex,Delivered
10768,21005,30-05-2024,,fedex,Delivered
10769,1947,07-02-2024,,fedex,Delivered
10770,1296,10-01-2024,,fedex,Delivered
10771,14093,03-01-2024,,fedex,Delivered
10772,7741,25-12-2023,,fedex,Delivered
10773,7416,07-12-2023,,fedex,Delivered
10774,4154,24-11-2023,,fedex,Delivered
10775,11710,11-10-2023,,fedex,Delivered
10776,15572,01-10-2023,,fedex,Delivered
10777,9144,21-09-2023,,fedex,Delivered
10778,4395,22-09-2023,,fedex,Delivered
10779,14547,28-08-2023,,fedex,Delivered
10780,19362,24-08-2023,,fedex,Delivered
10781,20833,14-08-2023,,fedex,Delivered
10782,15646,15-08-2023,,fedex,Delivered
10783,4876,01-08-2023,,fedex,Delivered
10784,16781,27-07-2023,,fedex,Delivered
10785,788,23-07-2023,,fedex,Delivered
10786,13737,18-07-2023,,fedex,Delivered
10787,11073,30-06-2023,,fedex,Delivered
10788,11507,25-06-2023,,fedex,Delivered
10789,10630,08-06-2023,,fedex,Delivered
10790,20920,29-05-2023,,fedex,Delivered
10791,17632,18-05-2023,,fedex,Delivered
10792,17946,02-05-2023,,fedex,Delivered
10793,9958,04-05-2023,,fedex,Delivered
10794,2759,25-04-2023,,fedex,Delivered
10795,20781,24-04-2023,,fedex,Delivered
10796,19608,22-04-2023,,fedex,Delivered
10797,7535,07-04-2023,,fedex,Delivered
10798,18858,29-03-2023,,fedex,Delivered
10799,13247,24-03-2023,,fedex,Delivered
10800,20743,23-03-2023,,fedex,Delivered
10801,4950,31-01-2023,,fedex,Delivered
10802,15061,27-01-2023,,fedex,Delivered
10803,1523,18-01-2023,,fedex,Delivered
10804,10502,31-12-2022,,fedex,Delivered
10805,3786,20-12-2022,,fedex,Delivered
10806,17665,17-12-2022,,fedex,Delivered
10807,7574,06-11-2022,,fedex,Delivered
10808,16661,20-09-2022,,fedex,Delivered
10809,20373,16-09-2022,,fedex,Delivered
10810,18476,13-09-2022,,fedex,Delivered
10811,18567,14-09-2022,,fedex,Delivered
10812,20156,23-08-2022,,fedex,Delivered
10813,13632,06-08-2022,,fedex,Delivered
10814,19356,05-08-2022,,fedex,Delivered
10815,8875,01-08-2022,,fedex,Delivered
10816,20358,18-07-2022,,fedex,Delivered
10817,4758,13-07-2022,,fedex,Delivered
10818,20401,29-06-2022,,fedex,Delivered
10819,16769,23-06-2022,,fedex,Delivered
10820,3667,06-06-2022,,fedex,Delivered
10821,10278,24-05-2022,,fedex,Delivered
10822,12631,15-05-2022,,fedex,Delivered
10823,12137,25-04-2022,,fedex,Delivered
10824,531,24-04-2022,,fedex,Delivered
10825,17481,19-04-2022,,fedex,Delivered
10826,14182,15-04-2022,,fedex,Delivered
10827,13689,14-04-2022,,fedex,Delivered
10828,20586,05-04-2022,,fedex,Delivered
10829,11531,01-04-2022,,fedex,Delivered
10830,9939,24-03-2022,,fedex,Delivered
10831,14713,15-03-2022,,fedex,Delivered
10832,2581,06-03-2022,,fedex,Delivered
10833,16912,18-02-2022,,fedex,Delivered
10834,10740,02-02-2022,,fedex,Delivered
10835,5434,19-01-2022,,fedex,Delivered
10836,192,23-12-2021,,fedex,Delivered
10837,830,04-12-2021,,fedex,Delivered
10838,16142,29-10-2021,,fedex,Delivered
10839,2471,27-10-2021,,fedex,Delivered
10840,12680,09-10-2021,,fedex,Delivered
10841,4981,07-10-2021,,fedex,Delivered
10842,911,28-09-2021,,fedex,Delivered
10843,1230,19-09-2021,,fedex,Delivered
10844,14462,08-09-2021,,fedex,Delivered
10845,7321,10-08-2021,,fedex,Delivered
10846,15150,08-08-2021,,fedex,Delivered
10847,553,12-07-2021,,fedex,Delivered
10848,11324,30-06-2021,,fedex,Delivered
10849,2808,03-06-2021,,fedex,Delivered
10850,10311,25-05-2021,,fedex,Delivered
10851,7150,26-05-2021,,fedex,Delivered
10852,15641,20-05-2021,,fedex,Delivered
10853,13292,15-05-2021,,fedex,Delivered
10854,11619,15-05-2021,,fedex,Delivered
10855,14984,18-04-2021,,fedex,Delivered
10856,18892,21-04-2021,,fedex,Delivered
10857,11021,30-03-2021,,fedex,Delivered
10858,11371,24-03-2021,,fedex,Delivered
10859,17098,24-03-2021,,fedex,Delivered
10860,5019,15-03-2021,,fedex,Delivered
10861,3369,08-03-2021,,fedex,Delivered
10862,12670,27-01-2021,,fedex,Delivered
10863,5127,17-01-2021,,fedex,Delivered
10864,7595,16-12-2020,,fedex,Delivered
10865,1685,21-11-2020,,fedex,Delivered
10866,859,07-11-2020,,fedex,Delivered
10867,5456,04-11-2020,,fedex,Delivered
10868,2568,31-10-2020,,fedex,Delivered
10869,1525,14-10-2020,,fedex,Delivered
10870,9599,29-09-2020,,fedex,Delivered
10871,9006,25-07-2020,,fedex,Delivered
10872,11630,05-07-2020,,fedex,Delivered
10873,6110,03-05-2020,,fedex,Delivered
10874,19903,07-04-2020,,fedex,Delivered
10875,11184,23-03-2020,,fedex,Delivered
10876,1512,09-03-2020,,fedex,Delivered
10877,18105,28-02-2020,,fedex,Delivered
10878,6016,24-02-2020,,fedex,Delivered
10879,7592,16-01-2020,,fedex,Delivered
10880,21271,24-07-2024,,fedex,Delivered
10881,20956,19-07-2024,,fedex,Delivered
10882,21601,22-06-2024,,fedex,Delivered
10883,21287,22-04-2024,,fedex,Delivered
10884,21221,22-02-2024,,fedex,Delivered
10885,21108,24-01-2024,,fedex,Delivered
10886,15129,07-01-2024,,fedex,Delivered
10887,9432,23-12-2023,,fedex,Delivered
10888,14293,05-11-2023,,fedex,Delivered
10889,11366,08-10-2023,,fedex,Delivered
10890,18532,25-09-2023,,fedex,Delivered
10891,1935,24-09-2023,,fedex,Delivered
10892,19885,01-09-2023,,fedex,Delivered
10893,12560,28-08-2023,,fedex,Delivered
10894,3502,18-08-2023,,fedex,Delivered
10895,2870,18-08-2023,,fedex,Delivered
10896,10521,15-08-2023,,fedex,Delivered
10897,19914,19-07-2023,,fedex,Delivered
10898,14346,12-07-2023,,fedex,Delivered
10899,2899,02-07-2023,,fedex,Delivered
10900,11875,09-05-2023,,fedex,Delivered
10901,11582,06-05-2023,,fedex,Delivered
10902,9737,03-05-2023,,fedex,Delivered
10903,16077,17-04-2023,,fedex,Delivered
10904,12227,13-04-2023,,fedex,Delivered
10905,12179,08-04-2023,,fedex,Delivered
10906,13518,27-03-2023,,fedex,Delivered
10907,17701,24-03-2023,,fedex,Delivered
10908,416,28-02-2023,,fedex,Delivered
10909,5161,14-01-2023,,fedex,Delivered
10910,7818,26-12-2022,,fedex,Delivered
10911,4170,24-12-2022,,fedex,Delivered
10912,5481,22-12-2022,,fedex,Delivered
10913,10175,16-12-2022,,fedex,Delivered
10914,11586,07-10-2022,,fedex,Delivered
10915,1032,29-09-2022,,fedex,Delivered
10916,20478,12-09-2022,,fedex,Delivered
10917,4174,29-08-2022,,fedex,Delivered
10918,13562,27-08-2022,,fedex,Delivered
10919,5238,15-08-2022,,fedex,Delivered
10920,20573,06-08-2022,,fedex,Delivered
10921,9425,02-08-2022,,fedex,Delivered
10922,16444,02-08-2022,,fedex,Delivered
10923,15468,22-07-2022,,fedex,Delivered
10924,20682,15-07-2022,,fedex,Delivered
10925,1451,11-07-2022,,fedex,Delivered
10926,13641,07-07-2022,,fedex,Delivered
10927,1777,04-06-2022,,fedex,Delivered
10928,8610,14-05-2022,,fedex,Delivered
10929,10416,24-04-2022,,fedex,Delivered
10930,2160,19-04-2022,,fedex,Delivered
10931,15585,16-04-2022,,fedex,Delivered
10932,20563,12-04-2022,,fedex,Delivered
10933,3988,01-04-2022,,fedex,Delivered
10934,18939,26-03-2022,,fedex,Delivered
10935,11257,21-03-2022,,fedex,Delivered
10936,10895,09-03-2022,,fedex,Delivered
10937,1869,07-03-2022,,fedex,Delivered
10938,16925,06-03-2022,,fedex,Delivered
10939,10772,15-01-2022,,fedex,Delivered
10940,12682,08-01-2022,,fedex,Delivered
10941,938,02-01-2022,,fedex,Delivered
10942,1038,11-12-2021,,fedex,Delivered
10943,7761,09-12-2021,,fedex,Delivered
10944,803,29-11-2021,,fedex,Delivered
10945,9553,16-11-2021,,fedex,Delivered
10946,5305,10-10-2021,,fedex,Delivered
10947,2928,08-10-2021,,fedex,Delivered
10948,12845,17-09-2021,,fedex,Delivered
10949,15798,12-09-2021,,fedex,Delivered
10950,857,02-09-2021,,fedex,Delivered
10951,12859,30-08-2021,,fedex,Delivered
10952,14922,26-08-2021,,fedex,Delivered
10953,968,06-08-2021,,fedex,Delivered
10954,11561,31-07-2021,,fedex,Delivered
10955,17163,24-07-2021,,fedex,Delivered
10956,17585,14-07-2021,,fedex,Delivered
10957,9329,11-07-2021,,fedex,Delivered
10958,20196,07-07-2021,,fedex,Delivered
10959,20472,23-06-2021,,fedex,Delivered
10960,12577,17-05-2021,,fedex,Delivered
10961,20477,12-05-2021,,fedex,Delivered
10962,17188,07-05-2021,,fedex,Delivered
10963,15759,03-05-2021,,fedex,Delivered
10964,19488,25-04-2021,,fedex,Delivered
10965,19366,22-04-2021,,fedex,Delivered
10966,13568,17-04-2021,,fedex,Delivered
10967,4714,13-04-2021,,fedex,Delivered
10968,7653,09-04-2021,,fedex,Delivered
10969,557,04-03-2021,,fedex,Delivered
10970,15393,13-01-2021,,fedex,Delivered
10971,6604,06-12-2020,,fedex,Delivered
10972,12598,28-10-2020,,fedex,Delivered
10973,9898,28-09-2020,,fedex,Delivered
10974,9178,19-08-2020,,fedex,Delivered
10975,6823,04-07-2020,,fedex,Delivered
10976,3185,06-06-2020,,fedex,Delivered
10977,2242,31-05-2020,,fedex,Delivered
10978,11424,08-05-2020,,fedex,Delivered
10979,812,03-05-2020,,fedex,Delivered
10980,21189,02-05-2024,,fedex,Delivered
10981,15375,29-01-2024,,fedex,Delivered
10982,10460,17-01-2024,,fedex,Delivered
10983,16502,12-01-2024,,fedex,Delivered
10984,9197,08-01-2024,,fedex,Delivered
10985,2302,30-12-2023,,fedex,Delivered
10986,18517,01-12-2023,,fedex,Delivered
10987,3120,03-12-2023,,fedex,Delivered
10988,6546,30-09-2023,,fedex,Delivered
10989,80,21-08-2023,,fedex,Delivered
10990,6547,11-08-2023,,fedex,Delivered
10991,11522,07-08-2023,,fedex,Delivered
10992,19712,30-07-2023,,fedex,Delivered
10993,16026,01-08-2023,,fedex,Delivered
10994,20188,28-07-2023,,fedex,Delivered
10995,1695,26-06-2023,,fedex,Delivered
10996,17002,12-06-2023,,fedex,Delivered
10997,19250,06-06-2023,,fedex,Delivered
10998,7077,08-06-2023,,fedex,Delivered
10999,20247,31-05-2023,,fedex,Delivered
11000,19268,24-05-2023,,fedex,Delivered
11001,6409,11-05-2023,,fedex,Delivered
11002,14372,06-05-2023,,fedex,Delivered
11003,16829,26-04-2023,,fedex,Delivered
11004,2815,20-02-2023,,fedex,Delivered
11005,7749,12-02-2023,,fedex,Delivered
11006,8443,10-02-2023,,fedex,Delivered
11007,3888,19-01-2023,,fedex,Delivered
11008,14575,17-01-2023,,fedex,Delivered
11009,6938,25-12-2022,,fedex,Delivered
11010,13611,04-12-2022,,fedex,Delivered
11011,8648,07-11-2022,,fedex,Delivered
11012,2464,06-11-2022,,fedex,Delivered
11013,4427,26-10-2022,,fedex,Delivered
11014,20839,30-09-2022,,fedex,Delivered
11015,1406,18-09-2022,,fedex,Delivered
11016,2522,14-09-2022,,fedex,Delivered
11017,13417,25-08-2022,,fedex,Delivered
11018,20144,12-08-2022,,fedex,Delivered
11019,6082,17-07-2022,,fedex,Delivered
11020,13286,30-06-2022,,fedex,Delivered
11021,17189,06-06-2022,,fedex,Delivered
11022,7576,04-06-2022,,fedex,Delivered
11023,1598,18-05-2022,,fedex,Delivered
11024,5176,01-05-2022,,fedex,Delivered
11025,17057,25-04-2022,,fedex,Delivered
11026,15002,23-04-2022,,fedex,Delivered
11027,11861,30-03-2022,,fedex,Delivered
11028,10379,18-03-2022,,fedex,Delivered
11029,8133,02-03-2022,,fedex,Delivered
11030,7189,22-02-2022,,fedex,Delivered
11031,2202,29-12-2021,,fedex,Delivered
11032,6392,18-11-2021,,fedex,Delivered
11033,14208,25-09-2021,,fedex,Delivered
11034,14473,15-09-2021,,fedex,Delivered
11035,7820,29-07-2021,,fedex,Delivered
11036,13271,04-07-2021,,fedex,Delivered
11037,15632,18-06-2021,,fedex,Delivered
11038,9117,31-05-2021,,fedex,Delivered
11039,2975,14-05-2021,,fedex,Delivered
11040,13376,24-04-2021,,fedex,Delivered
11041,3275,22-03-2021,,fedex,Delivered
11042,20545,18-03-2021,,fedex,Delivered
11043,13527,14-03-2021,,fedex,Delivered
11044,14188,11-03-2021,,fedex,Delivered
11045,19102,06-03-2021,,fedex,Delivered
11046,6985,05-03-2021,,fedex,Delivered
11047,11032,16-02-2021,,fedex,Delivered
11048,11734,11-02-2021,,fedex,Delivered
11049,15189,11-11-2020,,fedex,Delivered
11050,8081,03-11-2020,,fedex,Delivered
11051,4715,28-10-2020,,fedex,Delivered
11052,3283,19-10-2020,,fedex,Delivered
11053,16048,19-09-2020,,fedex,Delivered
11054,15479,13-09-2020,,fedex,Delivered
11055,3158,04-09-2020,,fedex,Delivered
11056,13033,21-07-2020,,fedex,Delivered
11057,8825,20-07-2020,,fedex,Delivered
11058,10792,02-07-2020,,fedex,Delivered
11059,9081,29-05-2020,,fedex,Delivered
11060,969,27-04-2020,,fedex,Delivered
11061,8436,07-03-2020,,fedex,Delivered
11062,9971,11-01-2020,,fedex,Delivered
11063,21063,27-06-2024,,fedex,Delivered
11064,21352,22-03-2024,,fedex,Delivered
11065,14289,07-12-2023,,fedex,Delivered
11066,8909,11-10-2023,,fedex,Delivered
11067,2998,21-09-2023,,fedex,Delivered
11068,4597,17-09-2023,,fedex,Delivered
11069,3826,18-08-2023,,fedex,Delivered
11070,12221,30-07-2023,,fedex,Delivered
11071,16257,03-07-2023,,fedex,Delivered
11072,12899,25-06-2023,,fedex,Delivered
11073,18895,23-05-2023,,fedex,Delivered
11074,16438,19-05-2023,,fedex,Delivered
11075,10701,16-05-2023,,fedex,Delivered
11076,8351,07-05-2023,,fedex,Delivered
11077,19918,26-04-2023,,fedex,Delivered
11078,12446,21-04-2023,,fedex,Delivered
11079,6210,16-04-2023,,fedex,Delivered
11080,17628,16-04-2023,,fedex,Delivered
11081,16537,24-03-2023,,fedex,Delivered
11082,18101,07-03-2023,,fedex,Delivered
11083,3886,02-03-2023,,fedex,Delivered
11084,15609,17-02-2023,,fedex,Delivered
11085,8100,31-01-2023,,fedex,Delivered
11086,7727,18-01-2023,,fedex,Delivered
11087,618,08-01-2023,,fedex,Delivered
11088,5059,04-11-2022,,fedex,Delivered
11089,10496,08-10-2022,,fedex,Delivered
11090,16543,24-09-2022,,fedex,Delivered
11091,15391,21-09-2022,,fedex,Delivered
11092,20494,06-09-2022,,fedex,Delivered
11093,15190,27-07-2022,,fedex,Delivered
11094,20223,12-07-2022,,fedex,Delivered
11095,4165,14-07-2022,,fedex,Delivered
11096,14739,13-07-2022,,fedex,Delivered
11097,431,24-06-2022,,fedex,Delivered
11098,16585,22-06-2022,,fedex,Delivered
11099,4772,11-06-2022,,fedex,Delivered
11100,18871,15-06-2022,,fedex,Delivered
11101,14416,27-05-2022,,fedex,Delivered
11102,17251,28-05-2022,,fedex,Delivered
11103,18859,23-05-2022,,fedex,Delivered
11104,18382,10-05-2022,,fedex,Delivered
11105,595,09-05-2022,,fedex,Delivered
11106,11415,05-05-2022,,fedex,Delivered
11107,9290,01-05-2022,,fedex,Delivered
